product_id,product_name,category,sub_category,total_transactions,quantity_sold,total_revenue,total_profit,average_discount,profit_margin
FUR-CH-10003379,"Global Commerce Series High-Back Swivel/Tilt Chairs",Furniture,Chairs,9,33,7979.00,926.19,0.00,11.61
FUR-CH-10003392,"Novimex Steel Folding Chair, Red",Furniture,Chairs,12,37,1885.00,-142.53,0.00,-7.56
FUR-CH-10003396,"Global Deluxe Steno Chair",Furniture,Chairs,10,29,1773.00,-216.29,0.00,-12.20
FUR-CH-10003419,"Hon Steel Folding Chair, Black",Furniture,Chairs,6,19,1007.00,-283.93,0.00,-28.20
FUR-CH-10003423,"Novimex Rocking Chair, Set of Two",Furniture,Chairs,7,20,1515.00,374.24,0.00,24.70
FUR-CH-10003440,"Harbour Creations Steel Folding Chair, Set of Two",Furniture,Chairs,3,7,630.00,175.18,0.00,27.81
FUR-CH-10003448,"Harbour Creations Bag Chairs, Set of Two",Furniture,Chairs,5,17,553.00,104.74,0.00,18.94
FUR-CH-10003485,"Hon Swivel Stool, Set of Two",Furniture,Chairs,6,24,1946.00,8.80,0.00,0.45
FUR-CH-10003499,"SAFCO Swivel Stool, Red",Furniture,Chairs,2,7,890.00,302.29,0.50,33.97
FUR-CH-10003508,"Novimex Swivel Stool, Set of Two",Furniture,Chairs,1,2,333.00,16.62,0.00,4.99
FUR-CH-10003512,"Novimex Bag Chairs, Set of Two",Furniture,Chairs,6,21,930.00,251.95,0.00,27.09
FUR-CH-10003514,"Harbour Creations Rocking Chair, Set of Two",Furniture,Chairs,10,35,2965.00,248.79,0.00,8.39
FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,8,28,1396.00,-20.73,0.00,-1.48
FUR-CH-10003540,"Office Star Bag Chairs, Set of Two",Furniture,Chairs,6,29,1298.00,-291.48,0.17,-22.46
FUR-CH-10003551,"Hon Swivel Stool, Black",Furniture,Chairs,9,49,6850.00,2739.98,0.00,40.00
FUR-CH-10003558,"Hon Swivel Stool, Black",Furniture,Chairs,1,6,580.00,77.29,0.00,13.33
FUR-CH-10003559,"Office Star Chairmat, Black",Furniture,Chairs,6,15,550.00,232.29,0.00,42.23
FUR-CH-10003580,"Harbour Creations Bag Chairs, Black",Furniture,Chairs,10,33,1790.00,793.58,0.00,44.33
FUR-CH-10003581,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,8,22,8986.00,2582.43,0.00,28.74
FUR-CH-10003597,"SAFCO Executive Leather Armchair, Set of Two",Furniture,Chairs,4,14,5824.00,1928.74,0.00,33.12
FUR-CH-10003606,"SAFCO Folding Chair Trolley",Furniture,Chairs,3,6,706.00,151.33,0.00,21.43
FUR-CH-10003608,"SAFCO Chairmat, Set of Two",Furniture,Chairs,2,8,347.00,24.79,0.00,7.14
FUR-CH-10003616,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,3,13,4789.00,1376.47,0.00,28.74
FUR-CH-10003618,"SAFCO Rocking Chair, Red",Furniture,Chairs,1,2,162.00,-29.69,0.00,-18.33
FUR-CH-10003621,"Harbour Creations Chairmat, Adjustable",Furniture,Chairs,3,13,428.00,-70.05,0.00,-16.37
FUR-CH-10003623,"SAFCO Steel Folding Chair, Black",Furniture,Chairs,3,10,512.00,-39.02,0.00,-7.62
FUR-CH-10003692,"SAFCO Swivel Stool, Set of Two",Furniture,Chairs,8,33,5140.00,141.22,0.00,2.75
FUR-CH-10003696,"Novimex Bag Chairs, Black",Furniture,Chairs,1,5,58.00,-23.26,1.00,-40.10
FUR-CH-10003697,"Novimex Chairmat, Adjustable",Furniture,Chairs,12,54,1616.00,-269.82,0.00,-16.70
FUR-CH-10003702,"Office Star Rocking Chair, Adjustable",Furniture,Chairs,1,8,688.00,-436.08,0.00,-63.38
FUR-CH-10003706,"Harbour Creations Chairmat, Black",Furniture,Chairs,11,69,2857.00,200.51,0.00,7.02
FUR-CH-10003733,"Hon Steel Folding Chair, Set of Two",Furniture,Chairs,9,49,2096.00,74.62,0.00,3.56
FUR-CH-10003746,"Hon 4070 Series Pagoda Round Back Stacking Chairs",Furniture,Chairs,7,21,5906.00,1052.82,0.00,17.83
FUR-CH-10003746,"Novimex Executive Leather Armchair, Black",Furniture,Chairs,2,9,3709.00,906.53,0.00,24.44
FUR-CH-10003750,"Harbour Creations Rocking Chair, Red",Furniture,Chairs,1,5,662.00,-36.80,0.00,-5.56
FUR-CH-10003760,"Office Star Bag Chairs, Set of Two",Furniture,Chairs,6,27,1323.00,480.09,0.00,36.29
FUR-CH-10003761,"Global Italian Leather Office Chair",Furniture,Chairs,2,8,969.00,204.33,0.00,21.09
FUR-CH-10003771,"Harbour Creations Steel Folding Chair, Black",Furniture,Chairs,1,4,382.00,80.16,0.00,20.98
FUR-CH-10003772,"Office Star Chairmat, Red",Furniture,Chairs,3,13,711.00,197.23,0.00,27.74
FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,14,59,4166.00,-503.12,0.00,-12.08
FUR-CH-10003794,"SAFCO Bag Chairs, Set of Two",Furniture,Chairs,3,7,264.00,17.49,0.33,6.63
FUR-CH-10003808,"Harbour Creations Steel Folding Chair, Adjustable",Furniture,Chairs,1,3,151.00,-48.24,0.00,-31.95
FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs,10,43,2205.00,246.01,0.00,11.16
FUR-CH-10003822,"SAFCO Steel Folding Chair, Adjustable",Furniture,Chairs,8,34,2665.00,1075.23,0.00,40.35
FUR-CH-10003833,"Novimex Fabric Task Chair",Furniture,Chairs,9,39,1890.00,-131.13,0.00,-6.94
FUR-CH-10003836,"Harbour Creations Rocking Chair, Red",Furniture,Chairs,8,29,3286.00,128.77,0.00,3.92
FUR-CH-10003841,"Harbour Creations Swivel Stool, Black",Furniture,Chairs,3,14,2008.00,714.30,0.00,35.57
FUR-CH-10003842,"Harbour Creations Chairmat, Red",Furniture,Chairs,4,15,986.00,133.20,0.00,13.51
FUR-CH-10003844,"Office Star Rocking Chair, Black",Furniture,Chairs,7,19,1478.00,196.51,0.00,13.30
FUR-CH-10003846,"Hon Valutask Swivel Chairs",Furniture,Chairs,4,13,1243.00,139.35,0.00,11.21
FUR-CH-10003846,"Office Star Swivel Stool, Set of Two",Furniture,Chairs,9,38,6026.00,-669.53,0.00,-11.11
FUR-CH-10003848,"Office Star Rocking Chair, Adjustable",Furniture,Chairs,5,20,2036.00,200.28,0.40,9.84
FUR-CH-10003853,"Harbour Creations Steel Folding Chair, Red",Furniture,Chairs,6,20,1071.00,-169.74,0.00,-15.85
FUR-CH-10003861,"Novimex Rocking Chair, Set of Two",Furniture,Chairs,8,29,3204.00,1032.79,0.00,32.23
FUR-CH-10003874,"Hon Chairmat, Red",Furniture,Chairs,1,9,133.00,-126.65,1.00,-95.23
FUR-CH-10003875,"Office Star Swivel Stool, Set of Two",Furniture,Chairs,1,4,705.00,0.00,0.00,0.00
FUR-CH-10003883,"Office Star Swivel Stool, Set of Two",Furniture,Chairs,6,19,2020.00,56.10,0.00,2.78
FUR-CH-10003894,"Harbour Creations Steel Folding Chair, Adjustable",Furniture,Chairs,1,8,803.00,345.12,0.00,42.98
FUR-CH-10003910,"Harbour Creations Chairmat, Adjustable",Furniture,Chairs,6,25,1648.00,605.96,0.00,36.77
FUR-CH-10003941,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,11,42,11174.00,1226.47,0.00,10.98
FUR-CH-10003948,"Harbour Creations Swivel Stool, Set of Two",Furniture,Chairs,2,10,1678.00,473.90,0.00,28.24
FUR-CH-10003950,"Novimex Executive Leather Armchair, Black",Furniture,Chairs,10,37,15455.00,-981.09,0.00,-6.35
FUR-CH-10003956,"Novimex High-Tech Fabric Mesh Task Chair",Furniture,Chairs,4,16,923.00,-133.44,0.00,-14.46
FUR-CH-10003965,"Hon Rocking Chair, Red",Furniture,Chairs,6,35,3808.00,1018.78,0.00,26.75
FUR-CH-10003968,"Novimex Turbo Task Chair",Furniture,Chairs,6,22,1341.00,-32.66,0.00,-2.44
FUR-CH-10003973,"GuestStacker Chair with Chrome Finish Legs",Furniture,Chairs,8,31,9070.00,773.25,0.00,8.53
FUR-CH-10003981,"Global Commerce Series Low-Back Swivel/Tilt Chairs",Furniture,Chairs,7,24,4420.00,41.11,0.00,0.93
FUR-CH-10003982,"Harbour Creations Swivel Stool, Adjustable",Furniture,Chairs,8,33,2921.00,591.30,0.00,20.24
FUR-CH-10004007,"SAFCO Steel Folding Chair, Set of Two",Furniture,Chairs,2,6,458.00,151.21,0.00,33.02
FUR-CH-10004009,"SAFCO Rocking Chair, Set of Two",Furniture,Chairs,7,29,3841.00,777.21,0.00,20.23
FUR-CH-10004010,"SAFCO Bag Chairs, Red",Furniture,Chairs,11,29,864.00,98.54,0.00,11.41
FUR-CH-10004011,"SAFCO Executive Leather Armchair, Black",Furniture,Chairs,5,16,3977.00,746.64,0.00,18.77
FUR-CH-10004026,"SAFCO Rocking Chair, Adjustable",Furniture,Chairs,1,4,330.00,-126.48,0.00,-38.33
FUR-CH-10004040,"Office Star Steel Folding Chair, Set of Two",Furniture,Chairs,2,6,508.00,146.48,0.00,28.83
FUR-CH-10004047,"SAFCO Rocking Chair, Adjustable",Furniture,Chairs,4,16,1923.00,516.24,0.00,26.85
FUR-CH-10004049,"SAFCO Bag Chairs, Set of Two",Furniture,Chairs,6,17,758.00,222.29,0.00,29.33
FUR-CH-10004050,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,2,6,2733.00,847.26,0.00,31.00
FUR-CH-10004054,"Hon Rocking Chair, Set of Two",Furniture,Chairs,9,50,3437.00,-195.09,0.11,-5.68
FUR-CH-10004062,"Office Star Rocking Chair, Adjustable",Furniture,Chairs,2,11,420.00,-420.64,1.00,-100.15
FUR-CH-10004063,"Global Deluxe High-Back Manager's Chair",Furniture,Chairs,8,35,8667.00,1558.59,0.00,17.98
FUR-CH-10004065,"SAFCO Bag Chairs, Adjustable",Furniture,Chairs,4,23,1093.00,89.18,0.00,8.16
FUR-CH-10004082,"Office Star Chairmat, Black",Furniture,Chairs,7,43,2649.00,903.69,0.00,34.11
FUR-CH-10004086,"Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",Furniture,Chairs,8,34,8431.00,1388.65,0.00,16.47
FUR-CH-10004089,"Harbour Creations Bag Chairs, Set of Two",Furniture,Chairs,6,18,1058.00,241.21,0.00,22.80
FUR-CH-10004095,"Novimex Steel Folding Chair, Black",Furniture,Chairs,7,41,2505.00,-210.12,0.14,-8.39
FUR-CH-10004095,"SAFCO Executive Leather Armchair, Adjustable",Furniture,Chairs,9,25,6621.00,1824.59,0.00,27.56
FUR-CH-10004101,"SAFCO Swivel Stool, Adjustable",Furniture,Chairs,5,13,1943.00,790.44,0.00,40.68
FUR-CH-10004151,"Harbour Creations Steel Folding Chair, Red",Furniture,Chairs,2,8,209.00,-287.17,1.00,-137.40
FUR-CH-10004163,"Novimex Steel Folding Chair, Adjustable",Furniture,Chairs,5,14,1168.00,219.94,0.00,18.83
FUR-CH-10004194,"Harbour Creations Steel Folding Chair, Set of Two",Furniture,Chairs,7,26,1521.00,601.73,0.00,39.56
FUR-CH-10004194,"Novimex Bag Chairs, Red",Furniture,Chairs,4,16,584.00,39.38,0.25,6.74
FUR-CH-10004196,"Novimex Swivel Stool, Red",Furniture,Chairs,9,42,6331.00,1150.58,0.00,18.17
FUR-CH-10004199,"SAFCO Executive Leather Armchair, Adjustable",Furniture,Chairs,2,4,1114.00,-612.44,0.00,-54.98
FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,9,35,3151.00,499.87,0.00,15.86
FUR-CH-10004219,"Office Star Bag Chairs, Red",Furniture,Chairs,6,21,644.00,60.99,0.00,9.47
FUR-CH-10004242,"Office Star Steel Folding Chair, Black",Furniture,Chairs,8,24,1240.00,466.18,0.00,37.60
FUR-CH-10004255,"SAFCO Executive Leather Armchair, Red",Furniture,Chairs,5,17,7337.00,-429.55,0.00,-5.85
FUR-CH-10004277,"SAFCO Swivel Stool, Black",Furniture,Chairs,6,17,1435.00,-441.35,0.00,-30.76
FUR-CH-10004287,"SAFCO Arco Folding Chair",Furniture,Chairs,13,53,11575.00,1179.37,0.00,10.19
FUR-CH-10004289,"Global Super Steno Chair",Furniture,Chairs,7,30,2390.00,-0.01,0.00,0.00
FUR-CH-10004306,"SAFCO Bag Chairs, Red",Furniture,Chairs,6,22,824.00,-23.60,0.00,-2.86
FUR-CH-10004309,"SAFCO Steel Folding Chair, Adjustable",Furniture,Chairs,1,5,397.00,-4.50,0.00,-1.13
FUR-CH-10004312,"Hon Bag Chairs, Set of Two",Furniture,Chairs,14,56,2179.00,160.35,0.00,7.36
FUR-CH-10004331,"SAFCO Rocking Chair, Red",Furniture,Chairs,9,28,3235.00,551.68,0.00,17.05
FUR-CH-10004338,"Hon Bag Chairs, Red",Furniture,Chairs,6,21,559.00,-47.04,0.00,-8.42
FUR-CH-10004339,"SAFCO Steel Folding Chair, Red",Furniture,Chairs,11,38,2877.00,273.83,0.00,9.52
FUR-CH-10004355,"Harbour Creations Rocking Chair, Set of Two",Furniture,Chairs,2,5,493.00,-119.48,0.00,-24.24
